salary,degree
29054.10073,Bachelor's
75344.04212,Bachelor's
56342.98061,Bachelor's
64598.0262,Bachelor's
74996.66787,Bachelor's
50182.26834,Bachelor's
61094.70096,Bachelor's
72177.33039,Bachelor's
45327.72388,Bachelor's
43000.86602,Bachelor's
87430.67981,Bachelor's
59075.25525,Bachelor's
75730.56808,Bachelor's
82684.99819,Bachelor's
83889.75754,Bachelor's
59037.02396,Bachelor's
83812.86936,Bachelor's
34281.3716,Bachelor's
67471.13819,Bachelor's
72389.448,Bachelor's
66256.79606,Bachelor's
60261.0428,Bachelor's
52215.15779,Bachelor's
49183.47467,Bachelor's
66045.16595,Bachelor's
71476.48357,Bachelor's
77838.46758,Bachelor's
72447.31776,Bachelor's
64034.00887,Bachelor's
51179.99213,Bachelor's
61785.33773,Bachelor's
77187.79997,Bachelor's
65375.23523,Bachelor's
76669.72652,Bachelor's
59427.99962,Bachelor's
38007.63043,Bachelor's
78750.20482,Bachelor's
58183.65597,Bachelor's
66599.25181,Bachelor's
79585.08584,Bachelor's
52242.22699,Bachelor's
58256.64218,Bachelor's
72115.31917,Bachelor's
70574.11732,Bachelor's
83162.38445,Bachelor's
41215.46687,Bachelor's
63259.33488,Bachelor's
64106.42222,Bachelor's
65407.16542,Bachelor's
57123.26878,Bachelor's
69725.28764,Bachelor's
61408.10406,Bachelor's
72198.14093,Bachelor's
64509.21438,Bachelor's
88765.12753,Bachelor's
82547.94763,Bachelor's
56763.58282,Bachelor's
65646.51329,Bachelor's
54585.82768,Bachelor's
55203.95654,Bachelor's
50453.33302,Bachelor's
61325.33066,Bachelor's
55220.57206,Bachelor's
79069.96892,Bachelor's
31732.65547,Bachelor's
43516.94971,Bachelor's
69182.81009,Bachelor's
89642.70113,Bachelor's
47096.60783,Bachelor's
62027.23781,Bachelor's
64460.51797,Bachelor's
79834.54109,Bachelor's
61670.33108,Bachelor's
67996.37762,Bachelor's
64256.52874,Bachelor's
45730.4198,Bachelor's
64584.64132,Bachelor's
71600.02404,Bachelor's
46686.90054,Bachelor's
49127.40539,Bachelor's
71247.97741,Bachelor's
60221.84633,Bachelor's
81496.48641,Bachelor's
67240.8043,Bachelor's
64951.33424,Bachelor's
50646.74694,Bachelor's
80582.31633,Bachelor's
64902.81578,Bachelor's
53714.05289,Bachelor's
78134.43931,Bachelor's
74700.20685,Bachelor's
70529.4554,Bachelor's
68603.10024,Bachelor's
45959.37978,Bachelor's
57569.34184,Bachelor's
44436.44121,Bachelor's
54293.41831,Bachelor's
49047.7595,Bachelor's
79342.01517,Bachelor's
62014.38566,Bachelor's
64379.05284,Bachelor's
87962.7095,Bachelor's
52501.62185,Bachelor's
53614.53604,Bachelor's
76782.47688,Bachelor's
62334.99461,Bachelor's
50517.35958,Bachelor's
72670.31597,Bachelor's
70038.66868,Bachelor's
65044.82277,Bachelor's
58301.95433,Bachelor's
58973.97493,Bachelor's
61637.53351,Bachelor's
88014.3444,Bachelor's
60425.99471,Bachelor's
82406.16936,Bachelor's
54811.17202,Bachelor's
65308.78333,Bachelor's
62642.75815,Bachelor's
50218.45073,Bachelor's
54514.22765,Bachelor's
80900.7609,Bachelor's
59977.40047,Bachelor's
60799.36217,Bachelor's
92777.06407,Bachelor's
82793.75688,Bachelor's
78621.15496,Bachelor's
83099.5278,Bachelor's
85801.2931,Bachelor's
55374.21966,Bachelor's
65082.32815,Bachelor's
53252.30144,Bachelor's
73100.373,Bachelor's
61247.16654,Bachelor's
70377.7539,Bachelor's
43729.03519,Bachelor's
57544.60587,Bachelor's
72367.5072,Bachelor's
57908.62562,Bachelor's
52057.57794,Bachelor's
72813.45471,Bachelor's
66055.31787,Bachelor's
94680.22638,Bachelor's
76514.0652,Bachelor's
115625.088,Bachelor's
60828.15478,Bachelor's
92965.00454,Bachelor's
51259.23888,Bachelor's
90653.3788,Bachelor's
38032.24912,Bachelor's
97124.81248,Bachelor's
51524.47529,Bachelor's
61791.44874,Bachelor's
45560.60599,Bachelor's
54969.14645,Bachelor's
76522.42496,Bachelor's
51524.85613,Bachelor's
87326.66301,Bachelor's
38317.04599,Bachelor's
66472.85342,Bachelor's
63637.13432,Bachelor's
36371.45314,Bachelor's
44083.68712,Bachelor's
82133.30574,Bachelor's
58341.4508,Bachelor's
55966.66916,Bachelor's
94724.97157,Bachelor's
51565.17528,Bachelor's
40339.1049,Bachelor's
66594.78934,Bachelor's
62139.00016,Bachelor's
71350.98124,Bachelor's
83742.48259,Bachelor's
87232.70694,Bachelor's
64333.10028,Bachelor's
27184.72921,Bachelor's
42866.38855,Bachelor's
46793.56461,Bachelor's
67902.58279,Bachelor's
54307.19546,Bachelor's
56589.71539,Bachelor's
50875.7172,Bachelor's
69258.56573,Bachelor's
85997.70613,Bachelor's
41276.31179,Bachelor's
96993.15005,Bachelor's
76597.33658,Bachelor's
70897.92898,Bachelor's
64991.62044,Bachelor's
77597.75898,Bachelor's
47192.16695,Bachelor's
94342.43195,Bachelor's
64451.38876,Bachelor's
89137.99252,Bachelor's
62432.23559,Bachelor's
54314.75319,Bachelor's
54783.11564,Bachelor's
69051.561,Bachelor's
99135.29281,Bachelor's
80711.12202,Bachelor's
90412.26116,Bachelor's
74756.36778,Bachelor's
59953.03071,Bachelor's
62984.66906,Bachelor's
30476.72823,Bachelor's
65463.41802,Bachelor's
73215.51958,Bachelor's
55189.98869,Bachelor's
76609.23851,Bachelor's
70312.03292,Bachelor's
72525.93722,Bachelor's
55018.10964,Bachelor's
60629.62987,Bachelor's
63687.45715,Bachelor's
68203.95947,Bachelor's
80289.56424,Bachelor's
55706.03693,Bachelor's
68771.31106,Bachelor's
55421.93962,Bachelor's
46808.75199,Bachelor's
61269.36126,Bachelor's
67280.22541,Bachelor's
61054.86363,Bachelor's
68885.88455,Bachelor's
79149.64289,Bachelor's
53499.82833,Bachelor's
76600.65036,Bachelor's
66036.76046,Bachelor's
76957.80433,Bachelor's
38968.25858,Bachelor's
67687.22994,Bachelor's
55741.64754,Bachelor's
57166.04889,Bachelor's
62351.06892,Bachelor's
70567.67767,Bachelor's
50302.93639,Bachelor's
57198.41387,Bachelor's
65739.12324,Bachelor's
55587.84159,Bachelor's
57776.22797,Bachelor's
55714.75094,Bachelor's
92688.54835,Bachelor's
61660.53906,Bachelor's
45322.06808,Bachelor's
83331.78057,Bachelor's
33605.87874,Bachelor's
50731.10509,Bachelor's
69024.05154,Bachelor's
54381.37487,Bachelor's
54358.69131,Bachelor's
58895.9827,Bachelor's
60330.49077,Bachelor's
64355.46964,Bachelor's
62054.10519,Bachelor's
59103.13102,Bachelor's
81328.7866,Bachelor's
48426.11688,Bachelor's
60182.3259,Bachelor's
74579.84244,Bachelor's
61890.36788,Bachelor's
59519.53655,Bachelor's
64728.11883,Bachelor's
78687.30812,Bachelor's
61204.32296,Bachelor's
64650.5587,Bachelor's
71310.71012,Bachelor's
90099.97087,Bachelor's
69490.14773,Bachelor's
77409.32065,Bachelor's
77419.37502,Bachelor's
101176.332,Bachelor's
69744.3474,Bachelor's
66213.64793,Bachelor's
64656.6798,Bachelor's
78832.41042,Bachelor's
82608.62899,Bachelor's
65529.3167,Bachelor's
74867.16133,Bachelor's
73174.01142,Bachelor's
70078.67545,Bachelor's
74351.67461,Bachelor's
79837.6662,Bachelor's
46758.50198,Bachelor's
90690.59692,Bachelor's
88655.32564,Bachelor's
70253.33062,Bachelor's
39390.70317,Bachelor's
55799.26848,Bachelor's
54461.17669,Bachelor's
59599.42499,Bachelor's
82431.65151,Bachelor's
62108.23307,Bachelor's
75677.57668,Bachelor's
75750.72246,Bachelor's
82187.6834,Bachelor's
57207.38384,Bachelor's
77716.80218,Bachelor's
73614.57689,Bachelor's
54506.95061,Bachelor's
68941.73506,Bachelor's
47739.40204,Bachelor's
50621.4715,Bachelor's
77664.34516,Bachelor's
68514.06853,Bachelor's
66310.88841,Bachelor's
64762.90642,Bachelor's
68957.70024,Bachelor's
81167.67742,Bachelor's
61283.95171,Bachelor's
61812.68576,Bachelor's
42258.17768,Bachelor's
59081.24701,Bachelor's
73077.2462,Bachelor's
45754.79408,Bachelor's
75114.75376,Bachelor's
60057.90163,Bachelor's
92304.75506,Bachelor's
71241.57958,Bachelor's
55685.51689,Bachelor's
62755.8878,Bachelor's
56754.03091,Bachelor's
72239.20944,Bachelor's
47214.03947,Bachelor's
55948.07656,Bachelor's
82802.16758,Bachelor's
63102.73613,Bachelor's
83395.62378,Bachelor's
67441.99654,Bachelor's
79012.51836,Bachelor's
72023.14571,Bachelor's
70716.58074,Bachelor's
66541.23524,Bachelor's
54685.94026,Bachelor's
66840.60067,Bachelor's
75919.0097,Bachelor's
78602.48067,Bachelor's
71011.63207,Bachelor's
53622.63257,Bachelor's
53668.01527,Bachelor's
44659.11518,Bachelor's
44191.25921,Bachelor's
65635.4857,Bachelor's
86383.84613,Bachelor's
77592.64038,Bachelor's
29931.82872,Bachelor's
96236.55659,Bachelor's
72364.91616,Bachelor's
69143.06811,Bachelor's
84722.99935,Bachelor's
47476.96932,Bachelor's
83553.09559,Bachelor's
57984.79106,Bachelor's
70862.23636,Bachelor's
62586.1607,Bachelor's
47128.66599,Bachelor's
38435.54947,Bachelor's
70453.50581,Bachelor's
57437.72391,Bachelor's
75995.92965,Bachelor's
65803.24519,Bachelor's
57989.13657,Bachelor's
52665.26824,Bachelor's
34861.59417,Bachelor's
47607.96693,Bachelor's
22950.99679,Bachelor's
61555.96377,Bachelor's
77381.32506,Bachelor's
46022.9366,Bachelor's
47465.15759,Bachelor's
62072.72339,Bachelor's
68881.20773,Bachelor's
53512.77516,Bachelor's
58273.50185,Bachelor's
60682.77927,Bachelor's
44445.47905,Bachelor's
45122.43388,Bachelor's
63754.15074,Bachelor's
59248.69894,Bachelor's
81593.23305,Bachelor's
66474.0289,Bachelor's
51167.64832,Bachelor's
63728.42039,Bachelor's
59597.04393,Bachelor's
60251.70236,Bachelor's
48182.72476,Bachelor's
47804.00392,Bachelor's
65063.7151,Bachelor's
56873.08537,Bachelor's
61097.85457,Bachelor's
34169.72181,Bachelor's
76429.24115,Bachelor's
48723.63577,Bachelor's
89966.52063,Bachelor's
51410.02936,Bachelor's
80998.07273,Bachelor's
59574.35585,Bachelor's
74660.96072,Bachelor's
72287.15066,Bachelor's
62278.34724,Bachelor's
78318.3765,Bachelor's
37058.67838,Bachelor's
105767.2734,Bachelor's
45392.22186,Bachelor's
50058.56122,Bachelor's
62393.32866,Bachelor's
51593.0858,Bachelor's
62387.77532,Bachelor's
63013.88291,Bachelor's
60882.91016,Bachelor's
63515.33521,Bachelor's
55890.72645,Bachelor's
67993.80793,Bachelor's
69117.24599,Bachelor's
50728.96119,Bachelor's
65952.77191,Bachelor's
68183.70928,Bachelor's
62717.59928,Bachelor's
60539.32041,Bachelor's
63277.44497,Bachelor's
49830.34751,Bachelor's
100765.193,Bachelor's
45173.18986,Bachelor's
43442.95781,Bachelor's
62226.66083,Bachelor's
59128.07251,Bachelor's
50860.32589,Bachelor's
62212.28465,Bachelor's
73301.07666,Bachelor's
55302.44896,Bachelor's
73363.44809,Bachelor's
52262.29803,Bachelor's
71678.5373,Bachelor's
83333.94006,Bachelor's
32150.6147,Bachelor's
68714.94209,Bachelor's
44953.7409,Bachelor's
53603.68757,Bachelor's
69671.3104,Bachelor's
80939.22975,Bachelor's
51307.47972,Bachelor's
67953.02244,Bachelor's
90496.29371,Bachelor's
81504.23569,Bachelor's
73024.93277,Bachelor's
72840.58385,Bachelor's
67315.35581,Bachelor's
70865.60937,Bachelor's
57771.79883,Bachelor's
48412.09638,Bachelor's
55525.11366,Bachelor's
38904.84702,Bachelor's
57802.67703,Bachelor's
73769.81352,Bachelor's
37537.94809,Bachelor's
81900.83912,Bachelor's
87319.75695,Bachelor's
51495.26461,Bachelor's
77967.96539,Bachelor's
49179.75461,Bachelor's
73169.52368,Bachelor's
83579.6435,Bachelor's
58037.94115,Bachelor's
70960.41617,Bachelor's
32301.06489,Bachelor's
69972.91617,Bachelor's
74363.79098,Bachelor's
52484.56287,Bachelor's
50282.16682,Bachelor's
80837.21191,Bachelor's
82504.7402,Bachelor's
53995.96822,Bachelor's
62016.10719,Bachelor's
98352.91677,Bachelor's
65888.0255,Bachelor's
69175.21098,Bachelor's
81272.07409,Bachelor's
72579.2911,Bachelor's
71079.30869,Bachelor's
68774.39487,Bachelor's
82311.87718,Bachelor's
39265.91437,Bachelor's
80291.47262,Bachelor's
33698.57279,Bachelor's
19248.98711,Bachelor's
64603.83808,Bachelor's
74899.32508,Bachelor's
68793.1377,Bachelor's
55352.24076,Bachelor's
78212.89299,Bachelor's
77933.05865,Bachelor's
51026.07269,Bachelor's
50553.14751,Bachelor's
55864.54059,Bachelor's
50048.74504,Bachelor's
61541.23345,Bachelor's
56492.4929,Bachelor's
67373.57673,Bachelor's
69127.74429,Bachelor's
72713.61364,Bachelor's
61486.03224,Bachelor's
77665.3762,Bachelor's
60791.55566,Bachelor's
69613.08841,Bachelor's
60756.06413,Bachelor's
57646.49902,Bachelor's
59162.31347,Bachelor's
93468.26522,Bachelor's
75116.3324,Bachelor's
77513.08639,Bachelor's
55209.81447,Bachelor's
43092.90929,Bachelor's
68135.7338,Bachelor's
103858.3256,Bachelor's
69561.24565,Bachelor's
65869.35452,Bachelor's
75856.30666,Bachelor's
66548.87305,Bachelor's
61423.97216,Bachelor's
80891.1159,Bachelor's
43671.45672,Bachelor's
47206.9025,Bachelor's
77494.2441,Bachelor's
64716.08225,Bachelor's
85020.15698,Bachelor's
68871.10499,Bachelor's
36495.56603,Bachelor's
57244.76418,Bachelor's
63082.82578,Bachelor's
39658.93454,Bachelor's
81327.52846,Bachelor's
65121.18251,Bachelor's
42771.65753,Bachelor's
55108.59703,Bachelor's
91884.5086,Bachelor's
67897.56457,Bachelor's
90845.32104,Bachelor's
84345.48868,Bachelor's
95451.20464,Bachelor's
60087.03042,Bachelor's
52384.5744,Bachelor's
61571.826,Bachelor's
96274.40328,Bachelor's
101651.6779,Bachelor's
60147.545,Bachelor's
90179.73172,Bachelor's
76734.23851,Bachelor's
52617.97268,Bachelor's
46255.7032,Bachelor's
72592.08202,Bachelor's
70147.60379,Bachelor's
66494.18349,Bachelor's
53216.61796,Bachelor's
42572.41363,Bachelor's
49850.41007,Bachelor's
68962.70759,Bachelor's
65663.7849,Bachelor's
53289.81252,Bachelor's
73726.90479,Bachelor's
71246.3133,Bachelor's
80761.73562,Bachelor's
62740.11232,Bachelor's
43207.51831,Bachelor's
66509.31131,Bachelor's
45435.75738,Bachelor's
65994.12556,Bachelor's
55802.18653,Bachelor's
46833.31229,Bachelor's
42074.68125,Bachelor's
58455.45911,Bachelor's
54858.51061,Bachelor's
72531.05559,Bachelor's
54351.1826,Bachelor's
57702.48922,Bachelor's
71687.95479,Bachelor's
57840.03037,Bachelor's
89709.47768,Bachelor's
66889.55935,Bachelor's
55775.10215,Bachelor's
39261.50536,Bachelor's
60263.58454,Bachelor's
86556.9577,Bachelor's
62086.54013,Bachelor's
25359.71957,Bachelor's
90487.91025,Bachelor's
55603.6303,Bachelor's
49344.44945,Bachelor's
49228.25617,Bachelor's
59228.74428,Bachelor's
78320.81224,Bachelor's
50110.88482,Bachelor's
61543.19772,Bachelor's
43764.6966,Bachelor's
67625.83638,Bachelor's
70035.34757,Bachelor's
39000.33457,Bachelor's
80043.47849,Bachelor's
83343.03958,Bachelor's
87268.98702,Bachelor's
58730.52553,Bachelor's
42306.12588,Bachelor's
60008.90056,Bachelor's
79311.25781,Bachelor's
64356.68163,Bachelor's
29343.77598,Bachelor's
66605.55033,Bachelor's
64733.0003,Bachelor's
83754.27748,Bachelor's
91773.57194,Bachelor's
58238.08638,Bachelor's
49305.14496,Bachelor's
78636.80624,Bachelor's
49960.08027,Bachelor's
65026.39812,Bachelor's
18846.84843,Bachelor's
59482.80129,Bachelor's
64198.55056,Bachelor's
73032.01894,Bachelor's
74757.43687,Bachelor's
102791.1033,Bachelor's
36177.18023,Bachelor's
52526.71773,Bachelor's
26799.16076,Bachelor's
59007.49285,Bachelor's
58741.87162,Bachelor's
54119.75127,Bachelor's
59495.57108,Bachelor's
53320.98819,Bachelor's
37832.28269,Bachelor's
57341.16374,Bachelor's
59647.51668,Bachelor's
66767.95156,Bachelor's
72552.97751,Bachelor's
29576.56673,Bachelor's
74974.00074,Bachelor's
80903.80407,Bachelor's
70789.17894,Bachelor's
80858.2324,Bachelor's
92815.17098,Bachelor's
54118.56779,Bachelor's
53128.89727,Bachelor's
77768.60594,Bachelor's
73995.65407,Bachelor's
83380.49924,Bachelor's
48201.47308,Bachelor's
59754.46614,Bachelor's
70502.6255,Bachelor's
56075.70218,Bachelor's
41055.37008,Bachelor's
72404.01149,Bachelor's
60810.43126,Bachelor's
43655.25827,Bachelor's
81502.2973,Bachelor's
81929.61564,Bachelor's
78628.49622,Bachelor's
93546.04989,Bachelor's
51587.87122,Bachelor's
55861.88248,Bachelor's
51442.2338,Bachelor's
74103.30315,Bachelor's
82801.74157,Bachelor's
57267.67709,Bachelor's
56016.43266,Bachelor's
55436.03246,Bachelor's
52865.7545,Bachelor's
73964.43651,Bachelor's
84090.10602,Bachelor's
74099.65638,Bachelor's
65931.50024,Bachelor's
53022.60699,Bachelor's
81585.32722,Bachelor's
103897.216,Bachelor's
55451.99638,Bachelor's
77135.33516,Bachelor's
78499.49485,Bachelor's
64117.57229,Bachelor's
49957.94463,Bachelor's
68524.82029,Bachelor's
81362.10423,Bachelor's
64850.88825,Bachelor's
84439.97866,Bachelor's
62707.96663,Bachelor's
72450.79275,Bachelor's
64822.18489,Bachelor's
58079.99043,Bachelor's
76166.69352,Bachelor's
84529.32766,Bachelor's
94119.08094,Bachelor's
67582.30572,Bachelor's
72560.89516,Bachelor's
49032.64586,Bachelor's
62480.81208,Bachelor's
87373.97148,Bachelor's
72344.26109,Bachelor's
57328.20361,Bachelor's
83468.67132,Bachelor's
46896.13523,Bachelor's
68777.53789,Bachelor's
45231.40615,Bachelor's
42300.8592,Bachelor's
55305.44228,Bachelor's
69350.38171,Bachelor's
84771.80253,Bachelor's
72942.13488,Bachelor's
55778.7559,Bachelor's
63335.92587,Bachelor's
95146.19624,Bachelor's
89004.90335,Bachelor's
39365.32334,Bachelor's
61040.35306,Bachelor's
55139.59154,Bachelor's
81098.20668,Bachelor's
102723.883,Bachelor's
62051.12264,Bachelor's
87127.35414,Bachelor's
59899.14589,Bachelor's
68263.37522,Bachelor's
78672.61428,Bachelor's
78063.0047,Bachelor's
78402.33854,Bachelor's
73901.48167,Bachelor's
53068.95142,Bachelor's
56964.15661,Bachelor's
57733.21428,Bachelor's
63628.36884,Bachelor's
57167.01659,Bachelor's
64818.23097,Bachelor's
81641.03664,Bachelor's
91368.2208,Bachelor's
99980.42981,Bachelor's
67456.04976,Bachelor's
60520.901,Bachelor's
30927.80816,Bachelor's
83165.22182,Bachelor's
81750.65587,Bachelor's
73536.11918,Bachelor's
59069.24839,Bachelor's
98308.52462,Bachelor's
71391.46377,Bachelor's
36520.06558,Bachelor's
84765.05717,Bachelor's
72895.22014,Bachelor's
50386.32591,Bachelor's
49373.26649,Bachelor's
68218.90276,Bachelor's
48670.10102,Bachelor's
85886.32138,Bachelor's
65924.85793,Bachelor's
89129.41867,Bachelor's
100480.5522,Bachelor's
105458.5011,Bachelor's
60626.87197,Bachelor's
69874.80675,Bachelor's
69878.5472,Bachelor's
52471.25876,Bachelor's
62857.34238,Bachelor's
67894.59635,Bachelor's
78546.77295,Bachelor's
62640.53708,Bachelor's
25717.51987,Bachelor's
51499.14161,Bachelor's
63120.21,Bachelor's
58498.2276,Bachelor's
60933.76868,Bachelor's
78106.75873,Bachelor's
54612.10487,Bachelor's
74267.18374,Bachelor's
49407.08498,Bachelor's
69144.43865,Bachelor's
58959.17922,Bachelor's
72872.44181,Bachelor's
66386.54936,Bachelor's
58198.40849,Bachelor's
54202.23728,Bachelor's
74996.26472,Bachelor's
66141.63327,Bachelor's
52009.17957,Bachelor's
86709.61442,Bachelor's
70700.50733,Bachelor's
71017.06177,Bachelor's
84839.96535,Bachelor's
81984.79191,Bachelor's
74028.03571,Bachelor's
66359.38134,Bachelor's
32640.19558,Bachelor's
65075.73134,Bachelor's
74329.64084,Bachelor's
75205.7136,Bachelor's
45720.45763,Bachelor's
63935.16444,Bachelor's
63066.65757,Bachelor's
59359.57265,Bachelor's
85928.94283,Bachelor's
66127.73314,Bachelor's
63255.4357,Bachelor's
61784.48683,Bachelor's
58664.48458,Bachelor's
54619.18488,Bachelor's
73329.05319,Bachelor's
65454.94433,Bachelor's
59368.82335,Bachelor's
65713.80572,Bachelor's
81512.40206,Bachelor's
65351.80453,Bachelor's
53221.97242,Bachelor's
78376.59787,Bachelor's
48983.40025,Bachelor's
83156.21439,Bachelor's
75091.32621,Bachelor's
43058.50983,Bachelor's
78954.5489,Bachelor's
66070.10911,Bachelor's
65769.63042,Bachelor's
76638.75533,Bachelor's
28416.41895,Bachelor's
36333.4576,Bachelor's
80106.75297,Bachelor's
73863.82343,Bachelor's
38433.40885,Bachelor's
58405.92692,Bachelor's
62929.63168,Bachelor's
64432.38823,Bachelor's
55902.10033,Bachelor's
69936.03085,Bachelor's
67221.07481,Bachelor's
60073.6053,Bachelor's
80872.21922,Bachelor's
51348.17297,Bachelor's
53743.06384,Bachelor's
79429.81693,Bachelor's
74765.16404,Bachelor's
69908.89677,Bachelor's
84637.57364,Bachelor's
68414.14652,Bachelor's
67030.54522,Bachelor's
74493.27588,Bachelor's
82312.23632,Bachelor's
52087.19535,Bachelor's
96386.17943,Bachelor's
48418.93739,Bachelor's
74718.91996,Bachelor's
72677.38255,Bachelor's
82647.35528,Bachelor's
85560.65746,Bachelor's
56525.30422,Bachelor's
70444.68947,Bachelor's
56780.47033,Bachelor's
74166.93605,Bachelor's
57333.36026,Bachelor's
63028.42565,Bachelor's
70813.30756,Bachelor's
61779.31856,Bachelor's
115090.1051,Bachelor's
45982.40897,Bachelor's
67464.66798,Bachelor's
52390.56466,Bachelor's
84847.45454,Bachelor's
89379.60567,Bachelor's
32187.76986,Bachelor's
80253.52652,Bachelor's
76480.96244,Bachelor's
58301.04873,Bachelor's
73287.56426,Bachelor's
30942.32077,Bachelor's
77567.50651,Bachelor's
66637.36524,Bachelor's
65303.14443,Bachelor's
51866.23917,Bachelor's
83514.71968,Bachelor's
38898.61564,Bachelor's
34651.13072,Bachelor's
66259.60505,Bachelor's
92649.96383,Bachelor's
60915.0179,Bachelor's
68012.09217,Bachelor's
67756.48141,Bachelor's
52840.29065,Bachelor's
68388.81445,Bachelor's
91824.02111,Bachelor's
58191.64345,Bachelor's
61717.53451,Bachelor's
40119.32038,Bachelor's
73377.75808,Bachelor's
56550.51168,Bachelor's
56058.67673,Bachelor's
78817.67304,Bachelor's
90496.82674,Bachelor's
68680.60874,Bachelor's
62298.31984,Bachelor's
64781.61715,Bachelor's
69050.26291,Bachelor's
65008.40898,Bachelor's
70037.44143,Bachelor's
73154.30258,Bachelor's
89012.45024,Bachelor's
92337.32018,Bachelor's
43672.80281,Bachelor's
80720.5616,Bachelor's
61035.31244,Bachelor's
65243.01663,Bachelor's
81560.14271,Bachelor's
110813.8563,Bachelor's
78406.06607,Bachelor's
79302.86459,Bachelor's
82759.17905,Bachelor's
58357.94672,Bachelor's
47397.85955,Bachelor's
86131.24766,Bachelor's
66882.8938,Bachelor's
74156.26174,Bachelor's
60797.28614,Bachelor's
66663.37857,Bachelor's
85016.64559,Bachelor's
47774.62096,Bachelor's
57683.77846,Bachelor's
73152.10719,Bachelor's
51308.53233,Bachelor's
52706.44893,Bachelor's
89116.93633,Bachelor's
51740.07432,Bachelor's
70587.24475,Bachelor's
49778.45626,Bachelor's
67217.45469,Bachelor's
65409.16825,Bachelor's
80096.15847,Bachelor's
80401.66758,Bachelor's
33348.15289,Bachelor's
62174.70468,Bachelor's
77778.97653,Bachelor's
54060.57285,Bachelor's
50731.73198,Bachelor's
63921.97231,Bachelor's
55287.03132,Bachelor's
47783.97615,Bachelor's
60229.36977,Bachelor's
55260.43224,Bachelor's
61265.61378,Bachelor's
68388.47437,Bachelor's
77462.07903,Bachelor's
61661.91879,Bachelor's
63995.55674,Bachelor's
84513.88659,Bachelor's
59499.72344,Bachelor's
55312.17055,Bachelor's
68494.7103,Bachelor's
43117.2712,Bachelor's
54144.87676,Bachelor's
62264.87049,Bachelor's
70934.98837,Bachelor's
94179.35185,Bachelor's
82946.22047,Bachelor's
64167.18098,Bachelor's
63870.52918,Bachelor's
46469.57466,Bachelor's
63277.31294,Bachelor's
39216.12436,Bachelor's
49219.90866,Bachelor's
60565.69096,Bachelor's
90735.25231,Bachelor's
63718.15017,Bachelor's
74766.5623,Bachelor's
61194.15265,Bachelor's
59518.58193,Bachelor's
42473.80067,Bachelor's
89094.18029,Bachelor's
87836.55908,Bachelor's
58318.34716,Bachelor's
64135.8855,Bachelor's
76533.77236,Bachelor's
62049.72598,Bachelor's
84313.42808,Bachelor's
86930.79464,Bachelor's
53294.45502,Bachelor's
55513.95898,Bachelor's
84448.34618,Bachelor's
86417.66438,Bachelor's
87789.99561,Bachelor's
41318.20971,Bachelor's
66803.29689,Bachelor's
73955.62114,Bachelor's
61450.16475,Bachelor's
77538.94953,Bachelor's
60086.89961,Bachelor's
82112.39784,Bachelor's
41242.34962,Bachelor's
82453.81249,Bachelor's
44560.27286,Bachelor's
74152.95518,Bachelor's
77139.41677,Graduate
93342.37553,Graduate
85021.58442,Graduate
72816.71907,Graduate
77066.10321,Graduate
100216.5071,Graduate
102970.6074,Graduate
73204.6608,Graduate
101115.9471,Graduate
92069.76881,Graduate
131764.6787,Graduate
100751.8641,Graduate
98931.17643,Graduate
40443.76461,Graduate
80445.17311,Graduate
95535.22474,Graduate
89224.34792,Graduate
69993.79211,Graduate
70168.26124,Graduate
82416.77678,Graduate
95467.47746,Graduate
78793.0811,Graduate
113168.257,Graduate
92299.50636,Graduate
90978.67176,Graduate
106621.1932,Graduate
113045.8993,Graduate
76900.30277,Graduate
96544.53335,Graduate
109314.1411,Graduate
49553.88046,Graduate
88829.03297,Graduate
45894.51802,Graduate
71654.67755,Graduate
81795.17187,Graduate
111951.3083,Graduate
96560.94007,Graduate
84813.18394,Graduate
79145.93744,Graduate
92007.33216,Graduate
84484.04286,Graduate
61569.56498,Graduate
49402.59334,Graduate
79700.59413,Graduate
67162.24568,Graduate
111979.7309,Graduate
88411.53652,Graduate
51972.50367,Graduate
63941.91835,Graduate
104722.8578,Graduate
87488.40299,Graduate
62758.64031,Graduate
98199.32254,Graduate
94949.23246,Graduate
73095.51241,Graduate
132179.9341,Graduate
20143.09237,Graduate
107027.3135,Graduate
32374.16203,Graduate
107153.2729,Graduate
94508.79471,Graduate
74979.43064,Graduate
70464.79297,Graduate
82986.09833,Graduate
58371.96818,Graduate
82489.20136,Graduate
96516.17378,Graduate
74708.24966,Graduate
102214.7016,Graduate
100061.0422,Graduate
109576.4874,Graduate
102835.961,Graduate
99098.43359,Graduate
31197.52731,Graduate
71640.58802,Graduate
71277.87849,Graduate
103693.1321,Graduate
93935.54405,Graduate
111953.8671,Graduate
70982.44824,Graduate
72566.32427,Graduate
84777.53591,Graduate
43159.71664,Graduate
81289.68099,Graduate
44284.35941,Graduate
123621.8024,Graduate
46994.86053,Graduate
123464.771,Graduate
56746.6817,Graduate
81215.22367,Graduate
83911.03284,Graduate
54846.37697,Graduate
92808.06602,Graduate
74528.91321,Graduate
117860.0327,Graduate
83545.36875,Graduate
67643.43743,Graduate
85310.22038,Graduate
86225.8775,Graduate
79086.85965,Graduate
100394.9697,Graduate
69873.25634,Graduate
102992.5772,Graduate
145094.5068,Graduate
73549.72839,Graduate
77989.25372,Graduate
81602.32866,Graduate
